demo_key,macro_key,year_key,cause_key,year,val
1,14,14,7,2023,0
2,14,14,7,2023,0
3,14,14,7,2023,0
4,14,14,7,2023,0
5,14,14,7,2023,0
6,14,14,7,2023,0
7,14,14,7,2023,2570
8,14,14,7,2023,2319
9,14,14,7,2023,3231
10,14,14,7,2023,2864
11,14,14,7,2023,3866
12,14,14,7,2023,3250
13,14,14,7,2023,4735
14,14,14,7,2023,3995
15,14,14,7,2023,5847
16,14,14,7,2023,4765
17,14,14,7,2023,7036
18,14,14,7,2023,5412
19,14,14,7,2023,9076
20,14,14,7,2023,6677
21,14,14,7,2023,13325
22,14,14,7,2023,9846
23,14,14,7,2023,19137
24,14,14,7,2023,14496
25,14,14,7,2023,26384
26,14,14,7,2023,19366
27,14,14,7,2023,28248
28,14,14,7,2023,22151
29,14,14,7,2023,28146
30,14,14,7,2023,24190
31,14,14,7,2023,17849
32,14,14,7,2023,17408
33,14,14,7,2023,0
34,14,14,7,2023,0
35,14,14,7,2023,11909
36,14,14,7,2023,13619
37,14,14,7,2023,0
38,14,14,7,2023,0
39,14,14,7,2023,7082
40,14,14,7,2023,9131
1,14,14,8,2023,13919
2,14,14,8,2023,14119
3,14,14,8,2023,19662
4,14,14,8,2023,16665
5,14,14,8,2023,18508
6,14,14,8,2023,16530
7,14,14,8,2023,11560
8,14,14,8,2023,12748
9,14,14,8,2023,6052
10,14,14,8,2023,8783
11,14,14,8,2023,4467
12,14,14,8,2023,7391
13,14,14,8,2023,4896
14,14,14,8,2023,7877
15,14,14,8,2023,5670
16,14,14,8,2023,9171
17,14,14,8,2023,5728
18,14,14,8,2023,9504
19,14,14,8,2023,5192
20,14,14,8,2023,8577
21,14,14,8,2023,5268
22,14,14,8,2023,7831
23,14,14,8,2023,6108
24,14,14,8,2023,8815
25,14,14,8,2023,6605
26,14,14,8,2023,8881
27,14,14,8,2023,6429
28,14,14,8,2023,8876
29,14,14,8,2023,5788
30,14,14,8,2023,7736
31,14,14,8,2023,3479
32,14,14,8,2023,4757
33,14,14,8,2023,0
34,14,14,8,2023,0
35,14,14,8,2023,2120
36,14,14,8,2023,3216
37,14,14,8,2023,11356
38,14,14,8,2023,11029
39,14,14,8,2023,1163
40,14,14,8,2023,1932
1,11,11,5,2020,404416
2,11,11,5,2020,348330
3,11,11,5,2020,21729
4,11,11,5,2020,16624
5,11,11,5,2020,13972
6,11,11,5,2020,11185
7,11,11,5,2020,11478
8,11,11,5,2020,8661
9,11,11,5,2020,10850
10,11,11,5,2020,7124
11,11,11,5,2020,9887
12,11,11,5,2020,6208
13,11,11,5,2020,12446
14,11,11,5,2020,6597
15,11,11,5,2020,13027
16,11,11,5,2020,7493
17,11,11,5,2020,12227
18,11,11,5,2020,7277
19,11,11,5,2020,12559
20,11,11,5,2020,7561
21,11,11,5,2020,16566
22,11,11,5,2020,10040
23,11,11,5,2020,22891
24,11,11,5,2020,14385
25,11,11,5,2020,27939
26,11,11,5,2020,19909
27,11,11,5,2020,29704
28,11,11,5,2020,23001
29,11,11,5,2020,27185
30,11,11,5,2020,23895
31,11,11,5,2020,17791
32,11,11,5,2020,16940
33,11,11,5,2020,312739
34,11,11,5,2020,271458
35,11,11,5,2020,12408
36,11,11,5,2020,13134
37,11,11,5,2020,43582
38,11,11,5,2020,35977
39,11,11,5,2020,7597
40,11,11,5,2020,8828
1,13,13,5,2022,413006
2,13,13,5,2022,343754
3,13,13,5,2022,20239
4,13,13,5,2022,16129
5,13,13,5,2022,13021
6,13,13,5,2022,11913
7,13,13,5,2022,9747
8,13,13,5,2022,8437
9,13,13,5,2022,8827
10,13,13,5,2022,6718
11,13,13,5,2022,8557
12,13,13,5,2022,5351
13,13,13,5,2022,10577
14,13,13,5,2022,5789
15,13,13,5,2022,11891
16,13,13,5,2022,6955
17,13,13,5,2022,11254
18,13,13,5,2022,7161
19,13,13,5,2022,11239
20,13,13,5,2022,7424
21,13,13,5,2022,13620
22,13,13,5,2022,9138
23,13,13,5,2022,19717
24,13,13,5,2022,14448
25,13,13,5,2022,25096
26,13,13,5,2022,19646
27,13,13,5,2022,27517
28,13,13,5,2022,22840
29,13,13,5,2022,27340
30,13,13,5,2022,24307
31,13,13,5,2022,16595
32,13,13,5,2022,16421
33,13,13,5,2022,323918
34,13,13,5,2022,271760
35,13,13,5,2022,11979
36,13,13,5,2022,12553
37,13,13,5,2022,42080
38,13,13,5,2022,33955
39,13,13,5,2022,7159
40,13,13,5,2022,8463
1,12,12,5,2021,368763
2,12,12,5,2021,313591
3,12,12,5,2021,20853
4,12,12,5,2021,16263
5,12,12,5,2021,14020
6,12,12,5,2021,11813
7,12,12,5,2021,11906
8,12,12,5,2021,8967
9,12,12,5,2021,10779
10,12,12,5,2021,7580
11,12,12,5,2021,9595
12,12,12,5,2021,6104
13,12,12,5,2021,11675
14,12,12,5,2021,6400
15,12,12,5,2021,12562
16,12,12,5,2021,7261
17,12,12,5,2021,11974
18,12,12,5,2021,7178
19,12,12,5,2021,12153
20,12,12,5,2021,7483
21,12,12,5,2021,15434
22,12,12,5,2021,9744
23,12,12,5,2021,22221
24,12,12,5,2021,15208
25,12,12,5,2021,27822
26,12,12,5,2021,21615
27,12,12,5,2021,30588
28,12,12,5,2021,25398
29,12,12,5,2021,29183
30,12,12,5,2021,26833
31,12,12,5,2021,18592
32,12,12,5,2021,18648
33,12,12,5,2021,284487
34,12,12,5,2021,244280
35,12,12,5,2021,12740
36,12,12,5,2021,14056
37,12,12,5,2021,40161
38,12,12,5,2021,32705
39,12,12,5,2021,7505
40,12,12,5,2021,9158
1,14,14,5,2023,441495
2,14,14,5,2023,369099
3,14,14,5,2023,20048
4,14,14,5,2023,16423
5,14,14,5,2023,13930
6,14,14,5,2023,12861
7,14,14,5,2023,10234
8,14,14,5,2023,8712
9,14,14,5,2023,9117
10,14,14,5,2023,6907
11,14,14,5,2023,8684
12,14,14,5,2023,5588
13,14,14,5,2023,10664
14,14,14,5,2023,6114
15,14,14,5,2023,12237
16,14,14,5,2023,7322
17,14,14,5,2023,11745
18,14,14,5,2023,7656
19,14,14,5,2023,11601
20,14,14,5,2023,7913
21,14,14,5,2023,13846
22,14,14,5,2023,9383
23,14,14,5,2023,19921
24,14,14,5,2023,14675
25,14,14,5,2023,25349
26,14,14,5,2023,19848
27,14,14,5,2023,28036
28,14,14,5,2023,23207
29,14,14,5,2023,28174
30,14,14,5,2023,24864
31,14,14,5,2023,17719
32,14,14,5,2023,17026
33,14,14,5,2023,350143
34,14,14,5,2023,293885
35,14,14,5,2023,12475
36,14,14,5,2023,12889
37,14,14,5,2023,42006
38,14,14,5,2023,34738
39,14,14,5,2023,7571
40,14,14,5,2023,8975
